"planningReference","status","decision","receivedDate","localAuthority","consentStage","county","town","siteAddress","postcode","proposal","units","estimatedGdv","indicativeLoanAt70Ltgdv","valuationMedianPrice","applicantName","applicantCompany","agentName","agentCompany","planningUrl","note"
"25/01466/FUL","Approved","Approved","23/12/2025","Brentwood Borough Council","primary_consent","essex","brentwood","Colmar Manor Weald Park Way South Weald Essex CM14 5QH","CM14 5QH","Re-development of existing equestrian facility for the construction of 8 dwellings with associated amenity, parking and landscaping.","8","4000000","2800000","500000","","","","","https://publicaccess.brentwood.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T7QAJIDJH6Z00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00666/FUL","Approved","Approved","05/06/2025","Brentwood Borough Council","primary_consent","essex","brentwood","Alexander House Alexander Lane Shenfield Essex CM15 8QE","CM15 8QE","New residential development comprising the demolition of the existing house known as Alexander house. Proposed construction of 8 no. new dwellings and the conversion of an existing building to form 1 no. single storey dwelling together with associated access improvements onto Alexander Lane, extension of pedestrian footpath to Alexander Lane frontage, car parking, garden space, landscaping and associated development.","8","4000000","2800000","500000","","","","","https://publicaccess.brentwood.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SXE140DJHJQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01517/FUL","Approved","Approved","23/12/2025","Southampton City Council","primary_consent","hampshire","southampton","1-2 Portland Street and 67 Above Bar Street Southampton","","Change of use from student accommodation to short-term serviced accommodation/apart-hotel (16 x studio units) (Use Class C1) (submitted in conjunction with 25/01516/LBC).","16","4000000","2800000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T6MZIVOZ08G00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01516/LBC","Approved","Approved","23/12/2025","Southampton City Council","primary_consent","hampshire","southampton","1-2 Portland Street and 67 Above Bar Street Southampton","","Listed building consent sought for change of use from student accommodation to short-term serviced accommodation/apart-hotel (16 x studio units) with internal alterations to basement (Use Class C1) (submitted in conjunction with 25/01517/FUL).","16","4000000","2800000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T6MZ6EOZ08G00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00122/RPB","Granted","Granted","21/01/2026","Dacorum Borough Council","primary_consent","hertfordshire","hemel-hempstead","High Trees Hillfield Road Hemel Hempstead Hertfordshire HP2 4AA","HP2 4AA","Change of use from Offices (Use Class E) to Residential (Use Class C3), to provide 16 self-contained apartments at first, second and third floor levels","16","4000000","2800000","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=T961P2FOMF000","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/01252/DRC","Granted","Granted","04/06/2024","Dacorum Borough Council","condition_discharge","hertfordshire","hemel-hempstead","Garage Site Wood View Hemel Hempstead Hertfordshire","","Details required by Condition 14 (Drainage and SUDS) attached to planning permission 20/01222/FUL (Demolition of existing 33 single storey garages to be replaced with 9 dwellings divided into two blocks, with off-street parking and amenity space)","9","3978450","2784915","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=SEIFB1FOJSE00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/00168/OM","Application Permitted","Application Permitted","19/01/2024","King's Lynn & West Norfolk Borough Council","outline","norfolk","kings-lynn","Land E572430 N319560 And N of Howards Way Gayton Norfolk","","OUTLINE APPLICATION WITH SOME MATTERS RESERVED FOR: Phased Residential Development of 15 units comprising First Homes, Custom/Self Build Units and Affordable Housing.","15","3945000","2761500","263000","","","","","https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=S84FONIV0KD00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01687/FUL","Decided","Approval","17/11/2025","Derby City Council","primary_consent","derbyshire","derby","Former Ivy House School 249 Osmaston Road/Land On The South East Side Of Bateman Street Derby","","Erection of 18 dwelling houses (Use Class C3), vehicle access, car parking, landscaping, on-site drainage and all associated ground works","18","3780000","2646000","210000","","","","","https://eplanning.derby.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T5K9FTFSJS100","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"W/24/01829/FUL","Decided","Application Approved","","Wychavon District Council","primary_consent","worcestershire","droitwich","Land To The South Of Walcot Lane Drakes Broughton","","Erection of 12 no. dwellings (including 3 no. affordable homes), creation of new access off Walcot Lane, associated works, SUD’s and landscaping (Resubmission of application W/23/00258/FUL)","12","3780000","2646000","315000","","","","","https://plan.wychavon.gov.uk/Planning/Display/W/24/01829/FUL","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01556/REM","Approved","Approved","15/08/2025","Huntingdonshire District Council","reserved_matters","cambridgeshire","huntingdon","Wintringham Park Cambridge Road St Neots","","Reserved Matters submission, including appearance, landscaping, layout and scale details for the erection of 12 dwellings pursuant to outline planning permission reference 17/02308/OUT dated 06.11.18","12","3763176","2634223","313598","","","","","https://publicaccess.huntingdonshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T11JTVIKH5R00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01391/FUL","Approved","Approved","25/07/2025","Huntingdonshire District Council","primary_consent","cambridgeshire","huntingdon","Hinchingbrooke Hospital Brampton Road Huntingdon PE29 6NT","PE29 6NT","Demolition of existing two storey former nursery building and ancillary staff accommodation buildings including two storey (12 units) Albert House and two storey (14 Units) Victoria House; relocation of existing two-storey modular building (10 units) and erection of an additional four-storey modular building (42 Units) to provide a total of 52No. Essential accommodation units for hospital key-worker staff and medical students (Use Class C3) on the site of the former nursery; erection of refuse and cycle storage; landscaping; drainage; and associated works","12","3763176","2634223","313598","","","","","https://publicaccess.huntingdonshire.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SZYL8GIKGPH00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"F/YR20/0234/O","Granted","Granted","29/10/2019","Fenland District Council","outline","cambridgeshire","march","Land North Of 3A - 9 Bridge Lane Wimblington Cambridgeshire","","Hybrid application: Outline application with matters committed in respect of access for the erection of up to 16 x dwellings. Full application for the formation of an access, internal road, open space and drainage involving the demolition of existing dwelling and commercial buildings and provision of passing bays and a footway link to March Road (revised description).","16","3760000","2632000","235000","","","","","https://www.publicaccess.fenland.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=Q0JL2XHE06P00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"P/2026/1136","Decided","APPROVED","","London Borough of Hounslow","primary_consent","greater-london","hounslow","Land Rear of 26-48 & 34 Amhurst Gardens, Isleworth TW7 6AJ","TW7 6AJ","Details of Conditions 6 (Construction Logistics Plan) submitted pursuant to planning permission P/2025/0430 dated 28/11/2025 for Erection of eight houses with an associated access road, private parking, amenity space, landscaping, cycle and bin stores following the demolition of 34 Amhurst Gardens","8","3760000","2632000","470000","","","","","https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P%2F2026%2F1136","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
